key	building_level	position_index	research_points_required	icon_name	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	mp_available_early	mp_available_late	info_pic	ai_bias	unique_index	cost_per_round	is_civil	is_engineering	is_military
rom_nomad_civil_construction_tax_labour	rom_HELLENIC_port_1	2	2000	rom_barbarian_engineering_construction_tax_labour	0	0	0	0	false	false	barb_civ_up.png	0	3968	0	true	false	false
rom_nomad_civil_construction_under_floor_drainage	rom_HELLENIC_port_1	2	1200	rom_barbarian_engineering_construction_under_floor_drainage	0	0	0	0	false	false	barb_civ_up.png	0	3961	0	true	false	false
rom_nomad_civil_top_sheep_husbandry	rom_HELLENIC_port_1	2	800	rom_nomad_civil_top_sheep_husbandry	0	0	0	0	false	false	barb_civ_up.png	0	3725	0	true	false	false
rom_nomad_civil_tribal_council_blood_brotherhood	rom_HELLENIC_port_1	2	9200	rom_nomad_civil_philosophy_blood_brotherhood	0	0	0	0	false	false	barb_civ_up.png	0	3762	767	true	false	false
rom_nomad_civil_tribal_council_cupellation_furnace	rom_HELLENIC_port_1	2	2000	rom_barbarian_civil_tribal_council_cupellation_furnace	0	0	0	0	false	false	barb_civ_up.png	0	3935	0	true	false	false
rom_nomad_civil_tribal_council_knowledge_of_the_smoke	rom_HELLENIC_port_1	2	800	rom_nomad_civil_philosophy_knowledge_of_the_smoke	0	0	0	0	false	false	barb_civ_up.png	0	3747	0	true	false	false
rom_nomad_civil_tribal_council_land_and_community_laws	rom_HELLENIC_port_1	2	9200	rom_barbarian_civil_tribal_council_land_and_community_laws	0	0	0	0	false	false	barb_civ_up.png	0	3942	767	true	false	false
rom_nomad_civil_tribal_council_linden_grove	rom_HELLENIC_port_1	2	1200	rom_nomad_civil_philosophy_linden_grove	0	0	0	0	false	false	barb_civ_up.png	0	3754	0	true	false	false
rom_nomad_civil_tribal_council_mint	rom_HELLENIC_port_1	2	1200	rom_barbarian_civil_tribal_council_mint	0	0	0	0	false	false	barb_civ_up.png	0	3938	0	true	false	false
rom_nomad_civil_tribal_council_multilingual	rom_HELLENIC_port_1	2	6400	rom_barbarian_civil_tribal_council_multilingual	0	0	0	0	false	false	barb_civ_up.png	0	3774	533	true	false	false
rom_nomad_civil_tribal_council_royal_smiths	rom_HELLENIC_port_1	2	4000	rom_nomad_civil_philosophy_royal_smiths	0	0	0	0	false	false	barb_civ_up.png	0	3766	333	true	false	false
rom_nomad_civil_tribal_council_stargazing	rom_HELLENIC_port_1	2	3200	rom_barbarian_civil_druidism_stargazing	0	0	0	0	false	false	barb_civ_up.png	0	3947	267	true	false	false
rom_nomad_civil_tribal_economy_animal_husbandry	rom_HELLENIC_port_1	2	2000	rom_barbarian_civil_farming_animal_husbandry	0	0	0	0	false	false	barb_civ_up.png	0	3726	0	true	false	false
rom_nomad_civil_tribal_economy_craft_specialisation	rom_HELLENIC_port_1	2	1200	rom_barbarian_civil_tribal_council_craft_specialisation	0	0	0	0	false	false	barb_civ_up.png	0	3926	0	true	false	false
rom_nomad_civil_tribal_economy_crop_rotation	rom_HELLENIC_port_1	2	4000	rom_barbarian_civil_farming_crop_rotation	0	0	0	0	false	false	barb_civ_up.png	0	3910	333	true	false	false
rom_nomad_civil_tribal_economy_fertilisation	rom_HELLENIC_port_1	2	1200	rom_barbarian_civil_farming_fertilisation	0	0	0	0	false	false	barb_civ_up.png	0	3908	0	true	false	false
rom_nomad_civil_tribal_economy_grain_kiln	rom_HELLENIC_port_1	2	9200	rom_barbarian_civil_farming_grain_kiln	0	0	0	0	false	false	barb_civ_up.png	0	3917	767	true	false	false
rom_nomad_civil_tribal_economy_intensified_production	rom_HELLENIC_port_1	2	9200	rom_barbarian_civil_tribal_council_intensified_production	0	0	0	0	false	false	barb_civ_up.png	0	3737	767	true	false	false
rom_nomad_civil_tribal_economy_iron_tools	rom_HELLENIC_port_1	2	800	rom_barbarian_civil_farming_iron_tools	0	0	0	0	false	false	barb_civ_up.png	0	3902	0	true	false	false
rom_nomad_civil_tribal_economy_organised_craft_working	rom_HELLENIC_port_1	2	3200	rom_nomad_civil_economy_organised_trade_factories	0	0	0	0	false	false	barb_civ_up.png	0	3732	267	true	false	false
rom_nomad_civil_tribal_economy_souterrain	rom_HELLENIC_port_1	2	6400	rom_barbarian_civil_farming_souterrain	0	0	0	0	false	false	barb_civ_up.png	0	3911	533	true	false	false
rom_nomad_military_siege_ammunition_stores	rom_HELLENIC_port_1	2	4000	rom_barbarian_engineering_siegeammunition_stores	0	0	0	0	false	false	barb_army_up.png	0	3887	333	false	false	true
rom_nomad_military_siege_armoured_siege_units	rom_HELLENIC_port_1	2	9600	rom_roman_engineering_siege_armoured_siege_engines	0	0	0	0	false	false	barb_army_up.png	0	3896	800	false	false	true
rom_nomad_military_siege_battering_ram	rom_HELLENIC_port_1	2	1200	rom_barbarian_engineering_sige_battering_ram	0	0	0	0	false	false	barb_army_up.png	0	3871	0	false	false	true
rom_nomad_military_siege_boiling_oil	rom_HELLENIC_port_1	2	2000	rom_barbarian_engineering_siege_boiling_oil	0	0	0	0	false	false	barb_army_up.png	0	3886	0	false	false	true
rom_nomad_military_siege_emergency_siege_measures	rom_HELLENIC_port_1	2	800	rom_egyptian_engineering_siege_emergency_siege_measures	0	0	0	0	false	false	barb_army_up.png	0	3868	0	false	false	true
rom_nomad_military_siege_improved_defensive_artillery	rom_HELLENIC_port_1	2	6400	rom_barbarian_engineering_siege_arrow_towers	0	0	0	0	false	false	barb_army_up.png	0	3893	533	false	false	true
rom_nomad_military_siege_siege_tower	rom_HELLENIC_port_1	2	3200	rom_barbarian_engineering_siege_siege_tower	0	0	0	0	false	false	barb_army_up.png	0	3873	267	false	false	true
rom_nomad_military_siege_torsion_techniques	rom_HELLENIC_port_1	2	8400	rom_barbarian_engineering_siege_onager	0	0	0	0	false	false	barb_army_up.png	0	3876	700	false	false	true
rom_nomad_military_siege_wagon_laager	rom_HELLENIC_port_1	2	1200	rom_nomad_military_siege_wagon_laager	0	0	0	0	false	false	barb_army_up.png	0	3724	0	false	false	true
rom_nomad_military_top_supply_foraging	rom_HELLENIC_port_1	2	800	rom_barbarian_military_warrior_code_foraging	0	0	0	0	false	false	barb_army_up.png	0	3784	0	false	false	true
rom_nomad_military_war_exercises_battle_fury	rom_HELLENIC_port_1	2	8000	rom_barbarian_military_war_exercises_battle_fury	0	0	0	0	false	false	barb_army_up.png	0	3850	667	false	false	true
rom_nomad_military_war_exercises_crew_training	rom_HELLENIC_port_1	2	1600	rom_barbarian_military_navy_advanced_crew_training	0	0	0	0	false	false	barb_army_up.png	0	3859	0	false	false	true
rom_nomad_military_war_exercises_lode_stone	rom_HELLENIC_port_1	2	2400	rom_barbarian_military_navy_lode_stone	0	0	0	0	false	false	barb_army_up.png	0	3866	0	false	false	true
rom_nomad_military_war_exercises_massed_charge	rom_HELLENIC_port_1	2	1600	rom_barbarian_military_war_exercises_massed_charge	0	0	0	0	false	false	barb_army_up.png	0	3836	0	false	false	true
rom_nomad_military_war_exercises_servants_of_the_elite	rom_HELLENIC_port_1	2	4000	rom_barbarian_military_war_servants_of_the_elite	0	0	0	0	false	false	barb_army_up.png	0	3842	333	false	false	true
rom_nomad_military_war_exercises_tribal_totem	rom_HELLENIC_port_1	2	2400	rom_barbarian_military_warrior_code_tribal_totem	0	0	0	0	false	false	barb_army_up.png	0	3839	0	false	false	true
rom_nomad_military_war_exercises_war_dance	rom_HELLENIC_port_1	2	1200	rom_barbarian_military_warrior_code_war_dance	0	0	0	0	false	false	barb_army_up.png	0	3826	0	false	false	true
rom_nomad_military_war_exercises_war_horn	rom_HELLENIC_port_1	2	6400	rom_barbarian_military_warrior_code_war_horn	0	0	0	0	false	false	barb_army_up.png	0	3845	533	false	false	true
rom_nomad_military_war_exercises_warrior_aristocracy	rom_HELLENIC_port_1	2	8000	rom_barbarian_military_war_exercises_warrior_aristocracy	0	0	0	0	false	false	barb_army_up.png	0	3720	667	false	false	true
rom_nomad_military_warrior_code_canvas_sails	rom_HELLENIC_port_1	2	9600	rom_barbarian_military_navy_canvas_sails	0	0	0	0	false	false	barb_army_up.png	0	3816	800	false	false	true
rom_nomad_military_warrior_code_cavalry_tactics	rom_HELLENIC_port_1	2	4000	rom_barbarian_military_war_exercises_cavalry_tactics	0	0	0	0	false	false	barb_army_up.png	0	3795	333	false	false	true
rom_nomad_military_warrior_code_composite_bow_training	rom_HELLENIC_port_1	2	6400	rom_nomad_military_management_composite_bow_training	0	0	0	0	false	false	barb_army_up.png	0	3709	533	false	false	true
rom_nomad_military_warrior_code_flexibility_of_the_horde	rom_HELLENIC_port_1	2	9600	rom_nomad_military_management_flexibility_of_the_horde	0	0	0	0	false	false	barb_army_up.png	0	3711	800	false	false	true
rom_nomad_military_warrior_code_head_token	rom_HELLENIC_port_1	2	1200	rom_nomad_military_management_head_token	0	0	0	0	false	false	barb_army_up.png	0	3699	0	false	false	true
rom_nomad_military_warrior_code_headhunt	rom_HELLENIC_port_1	2	800	rom_barbarian_military_warrior_code_headhunt	0	0	0	0	false	false	barb_army_up.png	0	3794	0	false	false	true
rom_nomad_military_warrior_code_leather_sails	rom_HELLENIC_port_1	2	1200	rom_barbarian_military_navy_leather_sails	0	0	0	0	false	false	barb_army_up.png	0	3799	0	false	false	true
rom_nomad_military_warrior_code_oak_construction	rom_HELLENIC_port_1	2	3200	rom_barbarian_military_navy_oak_construction	0	0	0	0	false	false	barb_army_up.png	0	3808	267	false	false	true
rom_nomad_military_warrior_code_plains_horsemanship	rom_HELLENIC_port_1	2	2000	rom_nomad_military_management_plains_horsemanship	0	0	0	0	false	false	barb_army_up.png	0	3705	0	false	false	true
rom_pontus_civil_construction_advanced_construction_techniques	rom_HELLENIC_port_1	2	1200	rom_roman_engineering_construction_advanced_construction_techniques	0	0	0	0	false	false	greek_civ_up.png	0	2858	0	true	false	false
rom_pontus_civil_construction_architectural_advances	rom_HELLENIC_port_1	2	2000	rom_greek_engineering_construction_architectual_advances	0	0	0	0	false	false	greek_civ_up.png	0	2868	0	true	false	false
rom_pontus_civil_construction_city_planning	rom_HELLENIC_port_1	2	6400	rom_greek_engineering_construction_city_planning	0	0	0	0	false	false	greek_civ_up.png	0	2890	533	true	false	false
rom_pontus_civil_construction_crane	rom_HELLENIC_port_1	2	6400	rom_roman_engineering_construction_crane	0	0	0	0	false	false	greek_civ_up.png	0	2895	533	true	false	false
rom_pontus_civil_construction_dioptra	rom_HELLENIC_port_1	2	4000	rom_roman_engineering_construction_dioptra	0	0	0	0	false	false	greek_civ_up.png	0	2882	333	true	false	false
rom_pontus_civil_construction_monumental_architecture	rom_HELLENIC_port_1	2	10000	rom_greek_engineering_construction_monumental_architecture	0	0	0	0	false	false	greek_civ_up.png	0	2900	833	true	false	false
rom_pontus_civil_construction_tax_labour	rom_HELLENIC_port_1	2	800	rom_roman_engineering_construction_tax_labour	0	0	0	0	false	false	greek_civ_up.png	0	2856	0	true	false	false
rom_pontus_civil_construction_temple_design	rom_HELLENIC_port_1	2	4000	rom_greek_engineering_construction_temple_design	0	0	0	0	false	false	greek_civ_up.png	0	2872	333	true	false	false
rom_pontus_civil_economy_animal_husbandry	rom_HELLENIC_port_1	2	2400	rom_roman_civil_agriculture_animal_husbandry	0	0	0	0	false	false	greek_civ_up.png	0	2827	0	true	false	false
rom_pontus_civil_economy_armed_escorts	rom_HELLENIC_port_1	2	1600	rom_eastern_civil_economy_armed_escorts	0	0	0	0	false	false	greek_civ_up.png	0	2492	0	true	false	false
rom_pontus_civil_economy_consensual_contracts	rom_HELLENIC_port_1	2	9600	rom_roman_civil_economy_consensual_contracts	0	0	0	0	false	false	greek_civ_up.png	0	2501	800	true	false	false
rom_pontus_civil_economy_fertilisation	rom_HELLENIC_port_1	2	1600	rom_roman_civil_agriculture_manuring	0	0	0	0	false	false	greek_civ_up.png	0	2832	0	true	false	false
rom_pontus_civil_economy_fixed_tariffs	rom_HELLENIC_port_1	2	2400	rom_eastern_civil_economy_fixed_tariffs	0	0	0	0	false	false	greek_civ_up.png	0	2511	0	true	false	false
rom_pontus_civil_economy_land_management	rom_HELLENIC_port_1	2	800	rom_roman_civil_top_land_management	0	0	0	0	false	false	greek_civ_up.png	0	2823	0	true	false	false
rom_pontus_civil_economy_land_reclamation	rom_HELLENIC_port_1	2	4000	rom_roman_civil_agriculture_land_reclamation	0	0	0	0	false	false	greek_civ_up.png	0	2833	333	true	false	false
rom_pontus_civil_economy_legal_documentation	rom_HELLENIC_port_1	2	800	rom_roman_civil_economy_legal_documentation	0	0	0	0	false	false	greek_civ_up.png	0	2472	0	true	false	false
rom_pontus_civil_economy_legal_institutions	rom_HELLENIC_port_1	2	1200	rom_roman_civil_economy_legal_institutions	0	0	0	0	false	false	greek_civ_up.png	0	2476	0	true	false	false
rom_pontus_civil_economy_perennial_irrigation	rom_HELLENIC_port_1	2	10400	rom_roman_civil_agriculture_perennial_irrigation	0	0	0	0	false	false	greek_civ_up.png	0	2839	867	true	false	false
rom_pontus_civil_economy_preferred_markets	rom_HELLENIC_port_1	2	1200	rom_eastern_civil_economy_preferred_markets	0	0	0	0	false	false	greek_civ_up.png	0	2482	0	true	false	false
rom_pontus_civil_economy_public_auction	rom_HELLENIC_port_1	2	8800	rom_greek_civil_economy_public_auction	0	0	0	0	false	false	greek_civ_up.png	0	2488	733	true	false	false
rom_pontus_civil_economy_state_banking	rom_HELLENIC_port_1	2	3200	rom_greek_civil_economy_state_banking	0	0	0	0	false	false	greek_civ_up.png	0	2496	267	true	false	false
rom_pontus_civil_economy_trade_language	rom_HELLENIC_port_1	2	4000	rom_eastern_civil_economy_trade_language	0	0	0	0	false	false	greek_civ_up.png	0	2493	333	true	false	false
rom_pontus_civil_philosophy_astrology	rom_HELLENIC_port_1	2	800	rom_roman_civil_philosophy_astrology	0	0	0	0	false	false	greek_civ_up.png	0	2550	0	true	false	false
rom_pontus_civil_philosophy_astronomy	rom_HELLENIC_port_1	2	4000	rom_roman_civil_philosophy_astronomy	0	0	0	0	false	false	greek_civ_up.png	0	2541	333	true	false	false
rom_pontus_civil_philosophy_consensual_contracts	rom_HELLENIC_port_1	2	9600	rom_roman_civil_economy_consensual_contracts	0	0	0	0	false	false	greek_civ_up.png	0	2851	800	true	false	false
rom_pontus_civil_philosophy_cult_of_alexander	rom_HELLENIC_port_1	2	9600	rom_egyptian_civil_philosophy_cult_of_alexander	0	0	0	0	false	false	greek_civ_up.png	0	2561	800	true	false	false
rom_pontus_civil_philosophy_field_surgery	rom_HELLENIC_port_1	2	800	rom_roman_civil_philosophy_field_surgery	0	0	0	0	false	false	greek_civ_up.png	0	2571	0	true	false	false
rom_pontus_civil_philosophy_hippocratic_oath	rom_HELLENIC_port_1	2	800	rom_greek_civil_philosophy_hippocratic_oath	0	0	0	0	false	false	greek_civ_up.png	0	2532	0	true	false	false
rom_pontus_civil_philosophy_legal_institutions	rom_HELLENIC_port_1	2	1200	rom_roman_civil_economy_legal_institutions	0	0	0	0	false	false	greek_civ_up.png	0	2842	0	true	false	false
rom_pontus_civil_philosophy_natural_philosophy	rom_HELLENIC_port_1	2	6400	rom_roman_civil_philosophy_natural_philosophy	0	0	0	0	false	false	greek_civ_up.png	0	2557	533	true	false	false
rom_pontus_civil_philosophy_philhellenism	rom_HELLENIC_port_1	2	1200	rom_pontus_civil_philosophy_philhellenism	0	0	0	0	false	false	greek_civ_up.png	0	2522	0	true	false	false
rom_pontus_civil_philosophy_philosophers	rom_HELLENIC_port_1	2	2000	rom_roman_civil_philosophy_philosophers	0	0	0	0	false	false	greek_civ_up.png	0	2539	0	true	false	false
rom_pontus_civil_philosophy_scholarship	rom_HELLENIC_port_1	2	800	rom_roman_civil_philosophy_scholarship	0	0	0	0	false	false	greek_civ_up.png	0	2513	0	true	false	false
rom_pontus_civil_philosophy_state_banking	rom_HELLENIC_port_1	2	3200	rom_greek_civil_economy_state_banking	0	0	0	0	false	false	greek_civ_up.png	0	2847	267	true	false	false
rom_pontus_engineering_construction_quarrying	rom_HELLENIC_port_1	2	1200	rom_eastern_engineering_construction_quarrying	0	0	0	0	false	false	greek_civ_up.png	0	2597	0	false	true	false
rom_pontus_military_management_advanced_chariot_training	rom_HELLENIC_port_1	2	1200	rom_eastern_military_management_advanced_chariot_training	0	0	0	0	false	false	greek_army_up.png	0	2392	0	false	false	true
rom_pontus_military_management_mercenaries	rom_HELLENIC_port_1	2	800	rom_roman_military_management_mercenary_assets	0	0	0	0	false	false	greek_army_up.png	0	2401	0	false	false	true
rom_pontus_military_management_military_settlement	rom_HELLENIC_port_1	2	2000	rom_greek_military_management_military_settlement	0	0	0	0	false	false	greek_army_up.png	0	2408	0	false	false	true
rom_pontus_military_management_organised_supply	rom_HELLENIC_port_1	2	800	rom_greek_military_management_organised_supply	0	0	0	0	false	false	greek_army_up.png	0	2386	0	false	false	true
rom_pontus_military_management_professional_soldiery	rom_HELLENIC_port_1	2	800	rom_roman_military_management_professional_soldiery	0	0	0	0	false	false	greek_army_up.png	0	2421	0	false	false	true
rom_pontus_military_management_propaganda	rom_HELLENIC_port_1	2	4000	rom_carthaginian_military_management_propaganda	0	0	0	0	false	false	greek_army_up.png	0	2407	333	false	false	true
rom_pontus_military_management_remuneration_reforms	rom_HELLENIC_port_1	2	9600	rom_roman_military_management_remuneration_reforms	0	0	0	0	false	false	greek_army_up.png	0	2418	800	false	false	true
rom_pontus_military_management_scythed_chariots	rom_HELLENIC_port_1	2	800	rom_eastern_military_management_scythed_chariots	0	0	0	0	false	false	greek_army_up.png	0	2405	0	false	false	true
rom_pontus_military_management_supply_reforms	rom_HELLENIC_port_1	2	6400	rom_roman_military_management_supply_reforms	0	0	0	0	false	false	greek_army_up.png	0	2415	533	false	false	true
rom_pontus_military_navy_deck_artillery	rom_HELLENIC_port_1	2	800	rom_roman_military_navy_deck_artillary	0	0	0	0	false	false	greek_army_up.png	0	2441	0	false	false	true
rom_pontus_military_navy_double_plank_construction	rom_HELLENIC_port_1	2	800	rom_roman_military_navy_double_plank_construction	0	0	0	0	false	false	greek_army_up.png	0	2449	0	false	false	true
rom_pontus_military_navy_fore_and_aft_rigging	rom_HELLENIC_port_1	2	800	rom_roman_military_navy_fore_and_aft_rigging	0	0	0	0	false	false	greek_army_up.png	0	2468	0	false	false	true
rom_pontus_military_navy_greek_fire	rom_HELLENIC_port_1	2	800	rom_roman_military_navy_greek_fire	0	0	0	0	false	false	greek_army_up.png	0	2464	0	false	false	true
rom_pontus_military_navy_improved_ramming	rom_HELLENIC_port_1	2	2400	rom_greek_military_navy_improved_ramming	0	0	0	0	false	false	greek_army_up.png	0	2439	0	false	false	true
rom_pontus_military_navy_kataphract_ships	rom_HELLENIC_port_1	2	9200	rom_pontus_military_navy_kataphract_ships	0	0	0	0	false	false	greek_army_up.png	0	2458	767	false	false	true
rom_pontus_military_navy_marine_training	rom_HELLENIC_port_1	2	3200	rom_greek_military_navy_marine_training	0	0	0	0	false	false	greek_army_up.png	0	2444	267	false	false	true
rom_pontus_military_navy_naval_manoeuvres	rom_HELLENIC_port_1	2	1200	rom_roman_military_navy_naval_manoeuvres	0	0	0	0	false	false	greek_army_up.png	0	2428	0	false	false	true
rom_pontus_military_navy_ram	rom_HELLENIC_port_1	2	1600	rom_greek_military_navy_ram	0	0	0	0	false	false	greek_army_up.png	0	2433	0	false	false	true
rom_pontus_military_siege_ammunition_stores	rom_HELLENIC_port_1	2	2400	rom_barbarian_engineering_siegeammunition_stores	0	0	0	0	false	false	greek_army_up.png	0	2812	0	false	false	true
rom_pontus_military_siege_armoured_siege_engineers	rom_HELLENIC_port_1	2	4000	rom_roman_engineering_siege_armoured_siege_engines	0	0	0	0	false	false	greek_army_up.png	0	2820	333	false	false	true
rom_pontus_military_siege_battering_ram	rom_HELLENIC_port_1	2	1600	rom_roman_engineering_siege_battering_ram	0	0	0	0	false	false	greek_army_up.png	0	2792	0	false	false	true
rom_pontus_military_siege_central_grain_warehouse	rom_HELLENIC_port_1	2	1600	rom_roman_engineering_siege_central_grain_warehouse	0	0	0	0	false	false	greek_army_up.png	0	2811	0	false	false	true
rom_pontus_military_siege_engineering	rom_HELLENIC_port_1	2	1200	rom_roman_engineering_top_engineering	0	0	0	0	false	false	greek_army_up.png	0	2787	0	false	false	true
rom_pontus_military_siege_helepolis	rom_HELLENIC_port_1	2	10400	rom_greek_engineering_siege_helepolis	0	0	0	0	false	false	greek_army_up.png	0	2809	867	false	false	true
rom_pontus_military_siege_improved_defensive_artillery	rom_HELLENIC_port_1	2	8800	rom_roman_engineering_siege_arrow_towers	0	0	0	0	false	false	greek_army_up.png	0	2821	733	false	false	true
rom_pontus_military_siege_siege_tower	rom_HELLENIC_port_1	2	2400	rom_roman_engineering_siege_siege_tower	0	0	0	0	false	false	greek_army_up.png	0	2802	0	false	false	true
rom_pontus_military_siege_torsion_techniques	rom_HELLENIC_port_1	2	4000	rom_roman_engineering_siege_onager	0	0	0	0	false	false	greek_army_up.png	0	2794	333	false	false	true
rom_pontus_military_tactics_advanced_cavalry_tactics	rom_HELLENIC_port_1	2	8400	rom_roman_military_tactics_advanced_cavalry_tactics	0	0	0	0	false	false	greek_army_up.png	0	2777	700	false	false	true
rom_pontus_military_tactics_gymnasia	rom_HELLENIC_port_1	2	1600	rom_greek_military_tactics_votive_games	0	0	0	0	false	false	greek_army_up.png	0	2752	0	false	false	true
rom_pontus_military_tactics_physical_conditioning	rom_HELLENIC_port_1	2	1200	rom_roman_military_tactics_physical_conditioning	0	0	0	0	false	false	greek_army_up.png	0	2744	0	false	false	true
rom_pontus_military_tactics_strategic_manoeuvres	rom_HELLENIC_port_1	2	8400	rom_roman_military_tactics_stategic_manoeuvres	0	0	0	0	false	false	greek_army_up.png	0	2770	700	false	false	true
rom_pontus_military_tactics_tactical_drills	rom_HELLENIC_port_1	2	6400	rom_roman_military_tactics_tactical_drills	0	0	0	0	false	false	greek_army_up.png	0	2768	533	false	false	true
rom_pontus_military_tactics_tactical_flexibility	rom_HELLENIC_port_1	2	4000	rom_greek_military_tactics_tactical_flexibility	0	0	0	0	false	false	greek_army_up.png	0	2762	333	false	false	true
rom_pontus_military_tactics_weapon_proficiency	rom_HELLENIC_port_1	2	2400	rom_roman_military_tactics_weapon_proficiency	0	0	0	0	false	false	greek_army_up.png	0	2758	0	false	false	true
rom_prologue_roman_military_management_supply_reforms	rom_HELLENIC_port_1	2	800	rom_roman_military_management_supply_reforms	0	0	0	0	false	false	rom_army_up.png	0	3614	0	false	false	true
rom_roman_civil_agriculture_animal_husbandry	rom_HELLENIC_port_1	2	2000	rom_roman_civil_agriculture_animal_husbandry	0	0	0	0	false	false	rom_civ_up.png	0	79	0	true	false	false
rom_roman_civil_agriculture_double_cropping	rom_HELLENIC_port_1	2	1200	rom_roman_civil_agriculture_double_cropping	0	0	0	0	false	false	rom_civ_up.png	0	52	0	true	false	false
rom_roman_civil_agriculture_improved_irrigation	rom_HELLENIC_port_1	2	2000	rom_roman_civil_agriculture_improved_irrigation	0	0	0	0	false	false	rom_civ_up.png	0	86	0	true	false	false
rom_roman_civil_agriculture_iron_tools	rom_HELLENIC_port_1	2	800	rom_roman_civil_agriculture_iron_tools	0	0	0	0	false	false	rom_civ_up.png	0	62	0	true	false	false
rom_roman_civil_agriculture_land_drainage	rom_HELLENIC_port_1	2	2800	rom_roman_civil_agriculture_land_drainage	0	0	0	0	false	false	rom_civ_up.png	0	94	233	true	false	false
rom_roman_civil_agriculture_land_reclamation	rom_HELLENIC_port_1	2	4000	rom_roman_civil_agriculture_land_reclamation	0	0	0	0	false	false	rom_civ_up.png	0	69	333	true	false	false
rom_roman_civil_agriculture_manuring	rom_HELLENIC_port_1	2	1200	rom_roman_civil_agriculture_manuring	0	0	0	0	false	false	rom_civ_up.png	0	46	0	true	false	false
rom_roman_civil_agriculture_perennial_irrigation	rom_HELLENIC_port_1	2	3200	rom_roman_civil_agriculture_perennial_irrigation	0	0	0	0	false	false	rom_civ_up.png	0	96	267	true	false	false
rom_roman_civil_agriculture_seed_selection	rom_HELLENIC_port_1	2	8400	rom_roman_civil_agriculture_seed_selection	0	0	0	0	false	false	rom_civ_up.png	0	104	700	true	false	false
rom_roman_civil_economy_common_currency	rom_HELLENIC_port_1	2	4000	rom_roman_civil_economy_common_currency	0	0	0	0	false	false	rom_civ_up.png	0	137	333	true	false	false
rom_roman_civil_economy_common_weights_and_measures	rom_HELLENIC_port_1	2	1200	rom_roman_civil_economy_common_weights_and_measures	0	0	0	0	false	false	rom_civ_up.png	0	133	0	true	false	false
rom_roman_civil_economy_consensual_contracts	rom_HELLENIC_port_1	2	8800	rom_roman_civil_economy_consensual_contracts	0	0	0	0	false	false	rom_civ_up.png	0	156	733	true	false	false
rom_roman_civil_economy_denominational_system	rom_HELLENIC_port_1	2	6400	rom_roman_civil_economy_denominational_system	0	0	0	0	false	false	rom_civ_up.png	0	138	533	true	false	false
rom_roman_civil_economy_labour_organisation	rom_HELLENIC_port_1	2	2400	rom_roman_civil_economy_labour_organisation	0	0	0	0	false	false	rom_civ_up.png	0	153	0	true	false	false
rom_roman_civil_economy_legal_documentation	rom_HELLENIC_port_1	2	1600	rom_roman_civil_economy_legal_documentation	0	0	0	0	false	false	rom_civ_up.png	0	117	0	true	false	false
rom_roman_civil_economy_legal_institutions	rom_HELLENIC_port_1	2	4000	rom_roman_civil_economy_legal_institutions	0	0	0	0	false	false	rom_civ_up.png	0	143	333	true	false	false
rom_roman_civil_economy_production_lines	rom_HELLENIC_port_1	2	9600	rom_roman_civil_economy_production_lines	0	0	0	0	false	false	rom_civ_up.png	0	123	800	true	false	false
rom_roman_civil_economy_set_grain_prices	rom_HELLENIC_port_1	2	2400	rom_roman_civil_economy_set_grain_prices	0	0	0	0	false	false	rom_civ_up.png	0	139	0	true	false	false
rom_roman_civil_philosophy_astrolabe	rom_HELLENIC_port_1	2	2400	rom_roman_civil_philosophy_astrolabe	0	0	0	0	false	false	rom_civ_up.png	0	206	0	true	false	false
rom_roman_civil_philosophy_astrology	rom_HELLENIC_port_1	2	2800	rom_roman_civil_philosophy_astrology	0	0	0	0	false	false	rom_civ_up.png	0	192	233	true	false	false
rom_roman_civil_philosophy_astronomy	rom_HELLENIC_port_1	2	2400	rom_roman_civil_philosophy_astronomy	0	0	0	0	false	false	rom_civ_up.png	0	209	0	true	false	false
rom_roman_civil_philosophy_field_surgery	rom_HELLENIC_port_1	2	2000	rom_roman_civil_philosophy_field_surgery	0	0	0	0	false	false	rom_civ_up.png	0	202	0	true	false	false
rom_roman_civil_philosophy_mysticism	rom_HELLENIC_port_1	2	10400	rom_roman_civil_philosophy_mysticism	0	0	0	0	false	false	rom_civ_up.png	0	452	867	true	false	false
rom_roman_civil_philosophy_natural_philosophy	rom_HELLENIC_port_1	2	4000	rom_roman_civil_philosophy_natural_philosophy	0	0	0	0	false	false	rom_civ_up.png	0	217	333	true	false	false
rom_roman_civil_philosophy_philosophers	rom_HELLENIC_port_1	2	1600	rom_roman_civil_philosophy_philosophers	0	0	0	0	false	false	rom_civ_up.png	0	166	0	true	false	false
rom_roman_civil_philosophy_physicians	rom_HELLENIC_port_1	2	1600	rom_roman_civil_philosophy_physicians	0	0	0	0	false	false	rom_civ_up.png	0	183	0	true	false	false
rom_roman_civil_philosophy_scholarship	rom_HELLENIC_port_1	2	1200	rom_roman_civil_philosophy_scholarship	0	0	0	0	false	false	rom_civ_up.png	0	175	0	true	false	false
rom_roman_civil_top_land_management	rom_HELLENIC_port_1	2	800	rom_roman_civil_top_land_management	0	0	0	0	false	false	rom_civ_up.png	0	109	0	true	false	false
